Frequency,Image,Orientation,1st PC Layer 0,2nd PC Layer 0,1st PC Layer 1,2nd PC Layer 1,1st PC Layer 2,2nd PC Layer 2,1st PC Layer 3,2nd PC Layer 3,1st PC Layer 4,2nd PC Layer 4,1st PC Layer 5,2nd PC Layer 5,1st PC Layer 6,2nd PC Layer 6,1st PC Layer 7,2nd PC Layer 7,1st PC Layer 8,2nd PC Layer 8,1st PC Layer 9,2nd PC Layer 9,1st PC Layer 10,2nd PC Layer 10,1st PC Layer 11,2nd PC Layer 11,1st PC Layer 12,2nd PC Layer 12,1st PC Layer 13,2nd PC Layer 13,1st PC Layer 14,2nd PC Layer 14,1st PC Layer 15,2nd PC Layer 15,1st PC Layer 16,2nd PC Layer 16,1st PC Layer 17,2nd PC Layer 17,1st PC Layer 18,2nd PC Layer 18,1st PC Layer 19,2nd PC Layer 19,1st PC Layer 20,2nd PC Layer 20,1st PC Layer 21,2nd PC Layer 21,1st PC Layer 22,2nd PC Layer 22,1st PC Layer 23,2nd PC Layer 23,1st PC Layer 24,2nd PC Layer 24,1st PC Layer 25,2nd PC Layer 25
40,f40o01_left,1,-1160.4703847715723,-794.2538070053322,-1160.4703847715723,-794.2538070053322,-1160.4703847715723,-794.2538070053322,-1236.7978287300607,-798.8616639074802,-1236.797828349781,-798.8616639962427,-9.662483033982083,-6.241106749976303,-50.28123732096036,0.4744726227671206,-78.64793185325657,8.613097991318561,-103.24634475755133,23.624421883111257,-136.45468091774214,-13.12323222170409,-138.29738344756885,-42.49559780422055,314.68626859363803,-86.54325560269625,181.08799711357005,-77.02575002374104,168.10013306514006,-63.35290665321837,154.5324920559311,112.9425999155795,101.7718713484849,56.76103583094364,100.50031894042823,-40.026178990451356,93.27417566601774,-12.461017325611719,69.65197567084181,-53.647676628226584,42.23155663593386,-49.58789407290027,16.307406331928327,26.0712151123814,19.39144190747786,27.03587133772139,10.76245714421344,-21.39151360841924,8.285672384163824,75.47759325997337,0.408451382928875,3.7842567313520004,-0.09904290566653347,-0.07734561406437647
40,f40o11_left,11,-1315.1300993974712,-1225.4825921185786,-1315.1300993974712,-1225.4825921185786,-1315.1300993974712,-1225.4825921185786,-1405.2764983089169,-1232.596938009118,-1405.2765009243954,-1232.596936447991,-10.978722663468217,-9.629663566006702,-49.616616305245216,-0.9039309797416296,-71.6454573341179,7.065863687209903,-101.56250258205635,16.818010891198014,-113.21012716868496,10.710182713964944,-121.13275076855788,-1.710790315746161,256.34253513324524,9.204849392236133,155.87723539148584,-1.9718992701334421,144.4617921197929,7.602806027809686,139.83034672086447,1.4965773195213279,83.8443583506891,-1.0318356779181495,87.03693253019082,-12.644210927078886,78.80948088456849,-2.1443138783751765,66.26819618914028,-30.106181446765017,45.66310141339743,-24.88734069613081,17.349219876243232,13.748241363170461,18.315444895748826,16.846746206316173,12.773983515353693,-17.355742957709996,12.343705257886922,50.62844808497482,0.42225583829762464,1.780387171570544,0.4584223378127844,0.03582630903820133
40,f40o21_left,21,-1159.942240024657,-1197.9613518474177,-1159.942240024657,-1197.9613518474177,-1159.942240024657,-1197.9613518474177,-1247.4303952359483,-1208.0140477077164,-1247.430398874897,-1208.0140469198764,-9.745549991203031,-9.437609741570546,-38.64583374146795,-2.0215162750501676,-57.644280265250885,4.424943971478993,-86.3028694301576,1.651447061738137,-78.90458665044305,24.666792974896566,-85.06593299878547,26.39461616623455,158.79383035315223,74.75279093771837,98.86794409744756,51.75489011687065,91.49535733024119,63.38845978577828,88.9910753950388,-76.67894779618301,48.36854027946769,-41.972115525191576,51.90570715924653,11.347479181556455,46.11479981841207,5.062747949528747,38.41314506652838,-4.445568061181757,30.94435144709882,-0.6469211855964934,14.49524642587261,-0.21604777860930297,14.028580982229034,4.310168703053605,15.566498414464375,-11.380784715494386,51.30672640607694,24.25812790149558,3.478040857337268,0.38687929314859026,0.22098893584203558,0.12296733518678045
40,f40o31_left,31,-971.0052516691197,-733.5656896843976,-971.0052516691197,-733.5656896843976,-971.0052516691197,-733.5656896843976,-1051.2214227660863,-743.3759164869815,-1051.2214160505498,-743.3759179140616,-8.21266731289163,-5.807624358709455,-24.84506561795912,-1.9975024460416322,-38.29253879866857,2.152067791897818,-56.766304622068965,-16.818421507918913,-42.03367047044072,24.125450278120358,-38.721204101499175,34.9273609540608,47.429362399255595,90.44070898253943,30.56199438238727,69.1522986866765,34.79048080538453,78.59043430839242,32.39931515822463,-101.2038289961111,12.991777423800384,-57.62898824523087,13.324814151214285,23.482392831943734,11.2258971053441,11.95100823593753,10.162318629347077,11.875977104179903,10.531146417967513,16.23065832063986,7.1145635753412595,-10.383646751893009,5.883964280455586,-7.1563912610133125,10.046373788341684,-2.341352460864342,29.225637991241836,-4.000383432111696,1.9623345259858114,-0.7465995300029251,0.05475491813102241,0.23589817099316712
40,f40o41_left,41,-896.1813445135012,-3.39445412834408,-896.1813445135012,-3.39445412834408,-896.1813445135012,-3.39445412834408,-972.5230391816307,-7.997332229016583,-972.5230296507714,-7.9973292747265265,-7.597836169147579,-0.06247913497128331,-10.643239982714817,-0.1723389805579497,-17.811894167534042,0.089131037229616,-22.414847036241166,-38.17393130910149,-6.702505035348661,12.527883239298053,5.584137342220919,26.628902240295155,-49.649377786281356,64.72756677703795,-30.532984899712464,57.26690148191801,-16.598047071974975,59.67971478030932,-17.740992438027646,-89.7046290424525,-17.2724151112328,-49.0985913318655,-17.245732215364566,26.23660443370257,-15.557891362327483,13.810430359474152,-12.048116131112009,20.05650423007664,-10.09201334153536,23.912392337767525,-2.30607813705381,-14.545835938708935,-5.728652362637542,-15.99992540730488,1.3535146583669178,5.799015018179632,-4.187432260787188,-28.38691401264193,-0.15727015979746628,-2.1756589969064697,-0.161775223654083,0.40366026050943077
40,f40o51_left,51,-981.2131561700181,724.3668591921418,-981.2131561700181,724.3668591921418,-981.2131561700181,724.3668591921418,-1059.9958810671767,726.7573251177347,-1059.995874795305,726.7573257918245,-8.281217771844279,5.677791607740606,2.913184411664609,4.825762042324803,2.723149092908086,-0.9884294644324145,12.355046857816683,-60.42656189006131,21.425617601657567,-6.8353201670772865,41.407933106881096,6.457276700291301,-120.48309666873241,15.642211655454064,-76.47872616348384,28.52508798323276,-52.44109354007489,25.151648110593303,-56.92535603701389,-58.170363828425934,-41.21237585956306,-27.831249222449063,-39.79659015337403,22.845783004985527,-34.94281352295046,11.071167471371874,-28.92988374688251,19.610368826195984,-24.657262392749427,22.049358579187075,-10.09902385785956,-14.524935434053257,-12.554844037812407,-20.390202000978057,-6.217942669610554,13.177723113850908,-24.91234870658633,-50.51197933706421,-1.369504843349423,-2.8228252048844307,-0.13044924961711854,0.07089737842979832
40,f40o61_left,61,-1174.3631381343748,1186.8385632936627,-1174.3631381343748,1186.8385632936627,-1174.3631381343748,1186.8385632936627,-1260.3670513620339,1194.3025230978114,-1260.367055205719,1194.3025232893262,-9.846617618805658,9.3304884631892,14.744203022770545,14.09521581625848,21.369976558782152,-0.6421700401790483,43.42257516408973,-80.23425100688065,38.92830193368557,-30.97570250181142,63.06130174887758,-19.782465191912028,-156.12919861066314,-43.19987335291427,-103.09042678263881,-8.060363911957857,-75.67559194033527,-16.599251695326636,-85.12391706225783,-16.34555935405071,-54.78532495756469,-3.014462657696575,-52.75934828485444,16.15949929909825,-46.08913041866215,6.6892071923547665,-39.11546259558577,17.005846855884293,-32.07913587513901,17.60861149171882,-13.251482875261166,-12.310220731868364,-11.505408633356597,-20.12290102789761,-5.718704335310541,17.867121347932784,-14.755657817942351,-54.17245620595202,-0.5899560445907115,-2.750949694332519,-0.12630354660357962,-0.04413714951443634
40,f40o71_left,71,-1330.909413449819,1217.0790345595137,-1330.909413449819,1217.0790345595137,-1330.909413449819,1217.0790345595137,-1420.561572333418,1224.4989326524142,-1420.5615796968887,1224.4989363439,-11.09813734139146,9.566397940179302,23.36067103518212,25.209833888741315,36.017225875736045,2.4448234828925868,67.55956436622027,-93.18135212377466,43.05267248028174,-58.85688907674533,69.67846940873127,-50.61036323858341,-159.95727883861002,-112.63710564470475,-111.62879382311527,-52.54411206404914,-84.40469819911677,-64.6029871764623,-98.75172714194167,23.737145625534705,-59.45493523440758,21.66505586906666,-55.314748450714866,10.72930647828644,-48.86813716465329,3.4044761694768555,-41.19925948378203,13.788981073199972,-33.741085911213496,11.860473366097636,-13.054586822742179,-8.661252279800514,-9.18428563641959,-16.973605992992674,-5.109752535515531,16.977821979962133,-4.59577202852978,-40.68652338994778,-0.07994714305645789,-2.0277335659351343,-0.071097963777187,-0.05787564878746831
40,f40o81_left,81,-1168.9394599533516,784.9956243011765,-1168.9394599533516,784.9956243011765,-1168.9394599533516,784.9956243011765,-1245.9084302337085,788.9627463542137,-1245.9084363868185,788.9627514242087,-9.733659659272288,6.163771495493799,25.02402474007042,26.181710693749146,42.15071287040788,6.624794829601858,79.29635449190057,-93.96658183101485,34.656087187260155,-85.1004151516112,61.54899900915062,-83.41668060256616,-135.73577239328873,-193.9975280745587,-104.19393428111485,-104.98390348945478,-77.66908830596728,-112.14382507485132,-105.08914815552373,70.40717935384107,-57.504549142724215,48.80819463287219,-50.92767636105373,6.498191244440188,-45.82209921880746,1.3484459487139882,-38.90185668674944,12.299315314423064,-30.812786376987365,3.218026523526873,-9.754071435360258,-0.5211917676745798,-5.595108513766478,-6.536561509989277,-5.552641872180698,9.703907724019567,-28.678415705198887,-18.34177649396066,-2.1275547617178088,-1.1846541669510198,0.1011997189061057,-0.028286414264356897
50,f50o01_left,1,-1208.7502360953204,-266.95518182205984,-1208.7502360953204,-266.95518182205984,-1208.7502360953204,-266.95518182205984,-1266.65674297024,-258.85976320662894,-1266.6567395156128,-258.8597626408887,-9.895755777460852,-2.0223418956356376,-49.972476714080614,-4.2178115983847055,-79.36054522058281,7.027258146263936,-109.02803716386839,39.20072462930204,-134.63800190647154,0.25357168414456593,-141.47387264798166,-34.821868255939265,324.57763202948547,-71.44027605380025,192.27287818053085,-65.95820561670395,170.82816411983273,-60.666430618980755,160.60454716804,117.30707579861617,101.3299095457525,51.83024859827313,93.98672828888041,-51.13382907372067,85.46577338378438,-25.984631905705527,54.6044830603567,-60.23163033610955,33.662753962112454,-51.55569678931904,13.727442885735192,26.600709249251494,17.444995156282513,28.187095363381438,8.824821835747246,-21.99901180998667,3.5173994543986438,77.85028691118434,0.04921193241490739,4.021003433765247,-0.09247562751315028,-0.07390170570938398
50,f50o11_left,11,-1441.4357602150496,-418.7807650107667,-1441.4357602150496,-418.7807650107667,-1441.4357602150496,-418.7807650107667,-1506.7898581123807,-406.02448155375293,-1506.7898603759174,-406.0244803348866,-11.771795784184942,-3.172066252619787,-46.96838367613967,-7.181923261968532,-70.27330828578934,4.2568883232170815,-105.16972766318744,33.005592726821305,-103.57337373548445,32.51319104085322,-120.3262497826903,16.897839557631784,252.05638922376477,50.44120978118321,160.52504352426996,24.786761957320625,136.66694253946628,28.553453413671193,143.23518710690755,-10.606305576643045,82.29374903641005,-11.39420160301221,78.03480647590447,-25.788753446563263,68.71205699911586,-22.135833498875588,44.106424398099,-42.45958843636563,31.06178183601516,-29.946527441857626,11.950951219838293,14.892434295724897,10.959698508027884,18.611844507728847,7.043308707947951,-18.4681880509735,-5.455833415047575,48.61457201066099,-0.8353157072325871,1.6940434152548112,0.34734952176663075,0.015578082918362124
50,f50o21_left,21,-1431.371306768167,-412.44977426196033,-1431.371306768167,-412.44977426196033,-1431.371306768167,-412.44977426196033,-1496.392272393033,-402.7003781247917,-1496.3922674325202,-402.7003791659866,-11.69056458931546,-3.1460967122336054,-32.848284212307554,-9.563736224430812,-52.32680556954621,0.5568285928009934,-83.81970452047506,19.477336639363163,-60.58308928405774,49.94404890787304,-77.39393741099396,51.621310064456864,138.5298809611395,128.70964749947606,93.22334214539899,83.57694439862858,74.28451425524477,90.27912067352969,85.54227780495152,-87.58817946544167,43.71599281890686,-52.75289557512356,41.45612616992714,-4.334550180134127,38.41785885803876,-14.964792271476638,18.555365989905287,-24.058580817855745,14.521530774373216,-12.72418465847272,6.440239352840615,3.8024123927651483,0.5780524615085587,8.20837614066445,5.249036913176988,-14.582244785529065,1.858136303733039,27.91069135962777,-0.15608162831370476,0.326509092015062,0.3925805102279741,0.06211565832160781
50,f50o31_left,31,-1380.5756767335574,-255.99850824717964,-1380.5756767335574,-255.99850824717964,-1380.5756767335574,-255.99850824717964,-1443.9904049131146,-253.78957514285878,-1443.990405845646,-253.78957367478426,-11.28117504566388,-1.9827310443385326,-16.092677327482072,-10.882643503380546,-28.546141713449302,-2.9937559433100867,-46.971476549038506,3.0167504630196946,-14.556490912395168,48.83681627142516,-21.391696401357407,61.044470287987615,10.803499676941474,144.25593271893672,14.866491651625736,98.2417659526651,9.605017491788047,103.46553866128998,22.33665671566829,-102.88055647907996,6.181737107720256,-64.8539333444763,2.0704011149962853,5.866438456006002,2.7881603516252706,-6.811954209986439,-5.776743677574799,-4.983965674388763,-3.8593350594611264,3.790498674662356,-1.2915764218410843,-4.880731410621635,-10.03188220193442,-2.100147810889522,-3.99690701304986,-5.656677166765674,-25.31012884792504,-2.022388325789748,-1.8157424652330727,-0.6424215766323446,0.023245996135011153,0.07777229846469934
50,f50o41_left,41,-1358.741676463942,-6.1714716654061785,-1358.741676463942,-6.1714716654061785,-1358.741676463942,-6.1714716654061785,-1420.9915689060483,-10.230463673705776,-1420.991560775653,-10.230459634990611,-11.101496568559883,-0.07992546590748426,0.9256420553761887,-11.219762013120025,-2.9933528960048905,-6.780050730636001,-4.626603247161268,-15.880781585433965,28.893994626311954,33.777583477204644,31.807118946562504,49.96447453806738,-99.31897291087274,111.22254507006933,-52.01133516737919,79.28639010043794,-46.96566431172272,77.15258192203353,-31.554715125429876,-79.21444041230048,-25.463838002886924,-51.088148596095614,-29.26721220161922,4.313209117945179,-24.78504822167079,-6.500292426440593,-26.905016764762014,1.8327369612622422,-22.484033846151053,9.195622212985821,-10.908472265405019,-7.722449215618262,-20.28471671029071,-10.043537030214576,-14.387729652496455,3.6183802351962866,-57.19438972441293,-29.0932155974056,-3.9406164625638427,-2.29647801445237,-0.10096725220145453,-0.023343293010039817
50,f50o51_left,51,-1385.8184527306541,238.48839606943292,-1385.8184527306541,238.48839606943292,-1385.8184527306541,238.48839606943292,-1448.5164888797678,230.0132322046534,-1448.516485917168,230.01324469909238,-11.31653504623169,1.7969784742029864,17.38376273456965,-8.676733062425644,22.75677428998224,-10.661517736456325,37.819028884109926,-35.233688112843325,62.63425573884668,9.938170525738018,73.02778306770826,24.972841817655773,-174.8964495550687,52.82827725452611,-100.38679571581864,46.095056355309836,-86.76245132722836,37.692568837998735,-72.49194715444891,-41.579425167852726,-49.30322537396646,-25.57934270862359,-50.237049923800164,-1.3702363762233631,-42.20917008114438,-8.63787954490153,-40.50591097178345,2.614748978501483,-33.69688427630975,7.928179779566667,-16.808806782025272,-7.784820078598563,-23.07756863122461,-13.327509418394415,-18.23388148782166,9.778026174290943,-62.09670655966595,-46.3005410435229,-3.8858955629202154,-2.767068811573384,-0.08205485857293683,-0.041786750078668035
50,f50o61_left,61,-1439.184207193956,395.9054517294925,-1439.184207193956,395.9054517294925,-1439.184207193956,395.9054517294925,-1503.5374555346784,384.31499627603034,-1503.5374628456343,384.31500399602135,-11.746386428484863,3.0024609687109893,32.130064729826515,1.034985183321346,46.353881349199,-12.665374067094854,74.76075667913571,-54.18313193948479,83.1892385818197,-19.629475158041377,96.87879203875804,-5.788045345106259,-209.6251305713696,-13.565833730543762,-126.23486496993948,6.6223062866345135,-107.30375695351708,-7.785070416676275,-97.8299251467477,-1.2664151822838996,-61.576127678929566,0.7967506133868975,-59.84459700673772,-4.63863429993231,-50.16573366612857,-9.319255229227233,-47.279267082782525,3.439071883422863,-38.58291263373983,7.455479185557079,-17.99661930997681,-7.091272281298853,-20.637751193882103,-14.07597977544926,-15.940805539977763,13.730724412043264,-49.34388644058505,-45.44234703065823,-2.908080074989869,-2.2457262637202295,-0.07909412491430753,-0.04640129643217816
50,f50o71_left,71,-1444.7406800787357,404.7768033991201,-1444.7406800787357,404.7768033991201,-1444.7406800787357,404.7768033991201,-1510.6781563799923,392.1585731325995,-1510.6781666257373,392.1585799921284,-11.802173176760352,3.0637389061815274,43.18580702174833,20.131038227237337,65.04460066250486,-4.693002446464902,103.12823136663472,-68.39066870507448,86.80463399142437,-54.032073417407005,103.58160613095258,-43.559664839549974,-211.54984245887297,-95.08263270059116,-134.0568222216788,-45.457371816953234,-113.26108808629743,-64.08155122396894,-110.2095421929945,37.773489913319665,-65.9927469022587,25.121501967971128,-60.873265116502076,-6.075565115640894,-51.510825672569105,-9.31407211651696,-48.302950360708756,2.22394286612255,-38.742544541397585,3.05584451814546,-15.978014067278345,-3.5027568608891753,-17.104182425596875,-10.919842030499177,-13.973485051143165,11.735162386976224,-47.046452321187154,-30.408994320109436,-3.0359762581515217,-1.6842609758888225,-0.024629546743352757,-0.04817739652778401
50,f50o81_left,81,-1212.108087611662,257.3607177956121,-1212.108087611662,257.3607177956121,-1212.108087611662,257.3607177956121,-1271.9369761238777,248.05163104534554,-1271.9369868190363,248.0516264229844,-9.937007709520904,1.9379033314235083,44.94776491619415,30.429373765964236,72.34481945533732,10.813790804734278,117.84971011588618,-75.6081786247742,74.5033066795093,-87.71520060667832,92.97499358717319,-83.61349403837119,-183.60949584292732,-191.21330418345934,-124.12877502453381,-105.27363653317256,-104.92983017865808,-116.48851492260003,-114.32145398641202,81.87212256657158,-63.82546917870397,52.096573774586695,-56.42835735959415,-6.011517796145693,-48.37981546230041,-8.157082142296037,-44.4188288351737,3.803797924931582,-34.78167759569923,-2.3037886650055523,-12.314880059017671,1.7180737293623556,-12.445064557854945,-3.5207325383713655,-11.838151386579794,6.922578675259156,-53.46812736953179,-14.384986292382317,-4.000502804564937,-1.1509006644807693,0.14994243591242504,-0.019275781936944427
60,f60o01_left,1,-1113.0365860128134,-80.12113335251239,-1113.0365860128134,-80.12113335251239,-1113.0365860128134,-80.12113335251239,-1152.6948417646247,-75.49474570974242,-1152.694839067783,-75.49474501765776,-9.005428430216606,-0.5898026954507749,-50.17652483658093,-9.189170358170522,-79.94681925626543,5.349971299833452,-115.49187109799328,55.924175452266155,-132.70542997374858,13.878994283033974,-144.09896382269298,-27.439839669569448,334.2650984847659,-55.691838936095834,201.58148632845078,-56.85754957185804,168.25188708669904,-57.40331053385855,162.07023199951846,119.93445583810758,100.37931070687291,48.45242601752478,87.36939864447754,-57.23155346561356,75.30300820860403,-36.662439824636394,42.97361490568716,-62.05420583960283,27.000023468305617,-51.19436917377176,11.539063271537108,25.863303652394695,14.500605888070718,28.40960233130228,6.048204410308289,-21.816019704397277,-3.5921662565038837,75.83321463148117,-0.602611739724114,4.3063373025033105,-0.08118741653685349,-0.07224443374777649
60,f60o11_left,11,-1287.2617338167177,-124.69511408295241,-1287.2617338167177,-124.69511408295241,-1287.2617338167177,-124.69511408295241,-1325.9292783886206,-116.09225362149965,-1325.9292766167066,-116.09224371994092,-10.358822473567384,-0.906970654065354,-44.74109810187088,-13.178589683475794,-68.53218272697973,1.662131540384984,-109.59925956709377,52.031208573252705,-93.59864625383062,55.35313815703236,-119.18147690224015,35.737866252371845,246.41045890252593,90.244036507904,163.01245518104759,47.9457198857215,127.05933538831518,46.78095508344841,142.42924359837505,-17.632441957534617,80.6143346676138,-19.008508772752574,71.26082999053033,-35.62319125015723,61.27188629463916,-37.584372623823974,29.426219257751036,-53.01471511568543,19.65337289685303,-34.209607759579505,7.105042301707467,16.42477412422399,2.636543738984637,20.59939898853906,0.01462840842352716,-19.001420623057463,-22.577984010063634,45.4918593870473,-2.066838193881772,1.8519459989407063,0.3863928030758367,0.016873496998961495
60,f60o21_left,21,-1302.339962903096,-122.5809394212003,-1302.339962903096,-122.5809394212003,-1302.339962903096,-122.5809394212003,-1340.8489193808207,-115.06931738105649,-1340.8489144286812,-115.06931186512033,-10.475382143974539,-0.8989789989472177,-27.46252949443132,-16.923290687695378,-46.35601174654525,-3.3886916916168865,-81.81213084811542,40.69725715289068,-41.549913392078345,75.73933213606234,-69.60069968748088,76.83723915338174,119.80367969883953,179.53728497066712,86.9857844557166,109.37103986387467,56.507236682734074,113.217545300006,79.86410210270098,-90.45871568052507,39.32654514556243,-59.225829169079645,31.961697615592264,-18.074565851727197,29.706469943315273,-30.099079932850255,4.7738424806918385,-35.94077436075352,4.667140300901295,-19.856682707038487,0.8945925151246739,6.874771345977076,-8.612933438852366,11.401379424410827,-4.274632998105722,-15.885025591341535,-26.67453991298575,29.414815513016585,-2.315582556340722,0.7368279885293847,0.49753726189213926,0.03691977766662266
60,f60o31_left,31,-1291.9766887543333,-77.23209017229293,-1291.9766887543333,-77.23209017229293,-1291.9766887543333,-77.23209017229293,-1331.183904752136,-74.45931273737986,-1331.1839046087875,-74.45930366498854,-10.399874254750241,-0.5817133098856185,-7.689761350772934,-20.390050136950364,-18.047177545609273,-8.864362871125723,-36.54674170586022,27.90007328842675,13.642302442383462,73.23920310944861,-4.241735563079214,86.40393659501039,-21.51416364079844,193.19231800375476,0.7340945026726491,119.76609366669827,-16.69182611457037,121.64129518795818,10.153516855752368,-93.741871092326,-0.4974357051778344,-66.30403162640883,-8.341087281978703,-9.616078748820721,-5.884860183211856,-20.759027987946677,-17.92041579841002,-16.568331082710237,-13.870787643490356,-5.425491749042042,-7.449098993725566,0.005397832996202584,-20.205352290657668,2.7490111462595865,-14.433740117477923,-7.983503779861554,-51.068881954453076,5.93376931640021,-3.6687388817023354,0.08427884426999394,-0.006353232650005984,-0.02312262797952168
60,f60o41_left,41,-1284.1371299529708,-4.605161976970197,-1284.1371299529708,-4.605161976970197,-1284.1371299529708,-4.605161976970197,-1323.3084026354745,-7.038653540831685,-1323.308396649218,-7.038651232562114,-10.338346848819022,-0.05498946275783736,12.618630929175925,-24.308070501743494,12.983690739881025,-15.341746335396941,15.05396151305142,12.903080696709853,64.23957921134708,54.29783314032884,56.305295041154324,71.71477788466038,-140.2003590849804,152.5907262636051,-70.0245812756355,96.80897133575174,-75.78244151649696,90.16616443983314,-44.59914333002613,-64.31038468060628,-32.278347362640154,-48.98822897298952,-37.78636742693825,-13.538287546735159,-30.601315180256886,-20.23385657790628,-35.9620058615993,-9.594811648923486,-29.519796508530746,-0.6712945161220575,-16.29842852381308,-3.074493012513637,-28.730122705258406,-5.341648769809613,-23.154377750438922,1.3070989461617624,-73.23738340062354,-23.56495773206107,-4.9710604534135,-1.6518706118847781,-0.06592622289202006,-0.04891460564960618
60,f60o51_left,51,-1292.064326212009,64.22231664274643,-1292.064326212009,64.22231664274643,-1292.064326212009,64.22231664274643,-1331.5677934979806,57.65113625353458,-1331.5677906653693,57.651142549419724,-10.402873364573647,0.45039955115909575,32.57334494170241,-26.7696155255231,44.225685547799515,-24.8586535325011,65.36354184665417,-4.123811655518186,102.74883861159051,25.105150374356867,102.05582995351446,40.94683479111433,-217.662530223907,83.36012451203482,-119.7154537543047,59.22196613684306,-115.95633062657373,45.409219199058725,-86.7492374734239,-24.97329555766445,-56.12221170722013,-20.687959257616765,-56.75072800733319,-17.125288379879827,-45.2931733618192,-18.863152669979893,-46.18610263139413,-6.494811427352769,-38.106713669044055,-0.776345623750943,-20.324313638335965,-3.095640246215585,-28.968053293800264,-6.9342216178283085,-25.2450329019394,7.031907609204803,-73.94266223531393,-37.32796877260286,-4.77822889844899,-2.0624389649313892,-0.02892011138940857,-0.044861104432633164
60,f60o61_left,61,-1306.1378568683658,109.50469620303494,-1306.1378568683658,109.50469620303494,-1306.1378568683658,109.50469620303494,-1346.8008396706832,100.11759989376625,-1346.8008363888212,100.11761374850151,-10.521881534291646,0.7821688574047939,50.8045108095553,-19.259671993936383,73.15467181621898,-34.07850986001453,108.75812379628705,-23.564713746460516,125.5013996601116,-10.471551488599234,127.34577898559385,5.506504466867921,-250.55717843788082,8.956396041437028,-143.82378526081717,15.210512111604933,-132.9270097386666,-5.255937959510613,-109.67219488424618,14.280274424726427,-68.69921912028877,6.731006238126474,-65.87142536579914,-18.491330093114303,-51.336879911630724,-17.325864162688134,-50.48010813869836,-4.099906004351658,-40.98397567046985,0.43751200715656446,-20.110661194584974,-3.234014371909458,-25.752364960107347,-9.465444118030426,-21.57893616084407,11.347774278650576,-65.05708382697118,-40.1625610160188,-3.995336931659282,-2.084026000910006,-0.04148307267352595,-0.04522004032334994
60,f60o71_left,71,-1289.1822970553624,111.12754157497425,-1289.1822970553624,111.12754157497425,-1289.1822970553624,111.12754157497425,-1331.7219874810687,100.6828693721291,-1331.7219890229783,100.68287981789354,-10.404078039241206,0.7865849985717719,65.0982465240913,14.132193753793489,96.55509185069127,-15.008945648496484,140.72355262880734,-40.12779021148313,128.3539312685126,-50.90857245088978,134.21344251154224,-38.96534874898649,-251.942534223993,-83.5458079648722,-150.86469804482434,-42.46828457843743,-136.05993154327382,-65.36386767631286,-120.04854571667643,53.29145422461873,-72.9733755561087,30.286488770751465,-66.88074007834068,-16.86902925589092,-52.103914309177824,-14.839461014618472,-50.18635453181675,-1.9409516374484062,-40.61255106964702,-1.8121749180693174,-18.36929839388421,-0.987232654940136,-21.84590733216754,-6.7541157803183145,-19.461682352485493,10.361233581806033,-61.77069031318344,-26.606850922553544,-4.026063643189833,-1.3871429689864234,-0.002045887678796151,-0.040077271062888456
60,f60o81_left,81,-1113.4298096571881,64.01087525009389,-1113.4298096571881,64.01087525009389,-1113.4298096571881,64.01087525009389,-1156.6592734781964,56.31255153763245,-1156.6592768240457,56.31254972553492,-9.036400600184876,0.4399417947274782,67.9876914052727,48.394601670198874,105.71409520957397,37.498798626687666,156.77294561183626,-51.278160560751815,111.75074302004138,-90.89111797617755,121.27199035624373,-85.21823525241489,-220.8966881349761,-191.7506997963971,-138.27487688281548,-105.5283372825804,-125.15095009299162,-118.92078389718804,-120.00331025060468,88.7392171683071,-68.57644442772664,53.34367206778006,-60.222429457698496,-13.32737071194093,-48.550706907234606,-11.94365035332551,-45.96724473303547,0.47094046621161684,-36.82743703418924,-5.47397336608863,-14.36403862682479,2.9203136842098636,-15.85857781491302,-2.212124007392765,-15.131141410412546,7.426893636403271,-60.5748771438749,-18.197474083119253,-4.361065661191572,-1.3472184963833087,0.04347919487567276,-0.028991823416185034
70,f70o01_left,1,-1022.1709087977847,-21.88811462393765,-1022.1709087977847,-21.88811462393765,-1022.1709087977847,-21.88811462393765,-1050.4386806587856,-21.902362198810714,-1050.438681563748,-21.902355475671275,-8.206552199716397,-0.1711121521552359,-50.582713699490995,-14.401869836084177,-79.93027277709885,3.711015643413422,-120.92765844538711,74.85822015333214,-129.971331314512,27.96696410636796,-145.99044874645463,-19.728684344539293,338.55782417337866,-41.113461575340466,207.80446004987564,-48.63933580831045,162.13140457194842,-53.73204252490337,160.38479160833575,121.45531990062648,99.34692948087748,47.24457143418163,81.85584940389673,-61.73674048816136,67.0327018776422,-44.143020196396876,32.9880833775805,-64.11972545457351,19.463412835389086,-51.22363688398971,8.385925823935974,25.737826285002765,9.773656699214643,29.168775787494944,2.3356796614255315,-21.65182532475145,-13.726630324459503,71.54505158902099,-1.392966276591496,4.523738434503395,-0.045737013293022925,-0.058800104552215654
