,Frequency,Image,Orientation,1st PC Layer 0,2nd PC Layer 0,1st PC Layer 1,2nd PC Layer 1,1st PC Layer 2,2nd PC Layer 2,1st PC Layer 3,2nd PC Layer 3,1st PC Layer 4,2nd PC Layer 4,1st PC Layer 5,2nd PC Layer 5,1st PC Layer 6,2nd PC Layer 6,1st PC Layer 7,2nd PC Layer 7,1st PC Layer 8,2nd PC Layer 8,1st PC Layer 9,2nd PC Layer 9,1st PC Layer 10,2nd PC Layer 10,1st PC Layer 11,2nd PC Layer 11,1st PC Layer 12,2nd PC Layer 12,1st PC Layer 13,2nd PC Layer 13,1st PC Layer 14,2nd PC Layer 14,1st PC Layer 15,2nd PC Layer 15,1st PC Layer 16,2nd PC Layer 16,1st PC Layer 17,2nd PC Layer 17,1st PC Layer 18,2nd PC Layer 18,1st PC Layer 19,2nd PC Layer 19,1st PC Layer 20,2nd PC Layer 20,1st PC Layer 21,2nd PC Layer 21,1st PC Layer 22,2nd PC Layer 22,1st PC Layer 23,2nd PC Layer 23,1st PC Layer 24,2nd PC Layer 24,1st PC Layer 25,2nd PC Layer 25
20,30,f30o21,21,279.5704967830591,-2789.3563729339485,279.5704967830591,-2789.3563729339485,279.5704967830591,-2789.3563729339485,328.8843825951808,-4062.2498781885083,328.8843568004846,-4062.2498764488078,2.569409037531865,-31.736327159755902,-5.947053280924195,-48.114788989421776,-36.341107360219965,-40.948634931123124,41.76043846410074,-65.13553067042174,-65.68866916463713,24.29335915990017,-70.45659904943544,-26.979588448288165,-168.65529742619384,-47.1073538581381,104.11883738652973,33.12163266780425,104.12093965252916,-10.710512982408996,101.47570714054459,1.8701906546090648,67.48073109548316,16.699489874003607,73.82359443850264,37.02983171358114,62.764969888451986,32.55995550238537,61.76329694326066,31.499401640849655,47.020495962821634,-16.12548178483125,13.143505595580141,16.016857857242712,-18.23677681356032,19.21510744504207,7.643894211342114,21.60633213294248,2.4971581284129436,38.77428275059545,0.07826162806882254,3.150204501746302,0.4008135930783523,0.007157006412375312
21,30,f30o31,31,815.0697840624089,-1694.8702867006666,815.0697840624089,-1694.8702867006666,815.0697840624089,-1694.8702867006666,1121.086050183467,-2470.3550324547055,1121.0860313277228,-2470.3550340530583,8.758484619768005,-19.299648703541592,-14.111269463992437,-39.27780980885924,-20.833951908438944,-39.96497440360693,16.7776381697461,-63.93697939800491,-50.41935579499107,8.935400424994658,-42.27217637660584,-18.68406037292684,-97.84436606616595,-26.439407369228594,55.68470878194843,16.308045714241427,54.70767093964101,-12.030208371137114,42.733876901077075,-25.746096964194187,29.388962159597853,13.114435693593848,34.585252815159095,40.35406467446531,31.34844043122322,33.085954590065384,54.82568835035635,-0.7783292590710131,39.661648109321035,7.641152671164076,13.805217247789022,3.476662185041363,-18.829031350227588,2.702807082143039,14.993666858485172,6.699521202526366,38.714912353661575,14.10076444802084,3.24094114734314,2.0766818550075032,0.2717519236705428,-0.00015290368079481237
22,30,f30o41,41,1019.6354270288391,5.010760607136949,1019.6354270288391,5.010760607136949,1019.6354270288391,5.010760607136949,1424.6379469977242,6.523173565707692,1424.6379408984014,6.523166518509367,11.129983913277428,0.050962238432357865,-25.141140890118844,-25.95106316526056,-3.5374563812923214,-40.20866086270093,-13.078971375218668,-61.82251862989107,-40.854267318804766,-10.536418826863624,-10.575961194183815,-19.755339710657218,-18.523070680642306,-29.785980930950124,2.541658511167003,16.400564911948535,7.228267083332161,-24.65624337744435,-18.4618772200704,-29.16780141103556,-11.190582096950356,16.00180473109622,-11.390082332517933,46.84585820596919,-4.819774326802219,37.32004452866583,42.73512436925983,-34.99643116212065,26.855434257266428,33.43748981337478,15.049380803118936,-8.25854980556919,-18.270423654302217,-9.924810067807295,19.267125101162648,-4.501631344883171,55.692009658084906,-5.58103926627109,4.378366995064568,0.46387615358850753,-0.06214312255350106,-0.01767039972673444
23,30,f30o51,51,804.5406371004154,1701.4921244516738,804.5406371004154,1701.4921244516738,804.5406371004154,1701.4921244516738,1104.801812320204,2479.059634893635,1104.8018292018262,2479.0596365281126,8.63126429062945,19.36765341038011,-37.379548136135625,-12.057054268799186,14.506152172598432,-42.2607894962588,-44.88623964388396,-59.41173492418698,-38.301625083563835,-31.53823686125924,18.107785472467892,-30.31649589786121,52.33312272036884,-58.80211357110362,-43.46751381230007,33.059398222221226,-28.445951103924493,-48.2209993191689,-70.31900069179264,-11.973399077994651,-43.37713855545827,23.768622708465983,-49.19604283380395,50.36046268146415,-38.05193676749789,43.78655957964045,32.46815920034783,-64.26477008609241,11.510637990895493,55.49228741762544,15.769721183205228,-20.438059327618582,-23.094841531720032,-22.633590998642198,25.643116950224506,-13.25121652094405,86.21460631661687,-34.73384497390486,7.054809846180697,-2.101096200827033,-0.31079427946511207,-0.023530316462217014
24,30,f30o61,61,260.31363495385614,2789.907515634938,260.31363495385614,2789.907515634938,260.31363495385614,2789.907515634938,297.9860688120817,4063.2902291079263,297.9860962819599,4063.290235368449,2.3280163771811138,31.7444549638211,-47.867174973112675,-0.3766599946460786,31.358081061746706,-45.64015485584969,-73.53347866696308,-57.44786461850647,-42.794465413971835,-51.176804361053776,40.3277447026004,-49.51793633502614,105.10452892526982,-109.8973151194849,-77.05954434486884,65.1303357814651,-45.8126848323024,-83.15135593949726,-104.04878480673231,25.75276756380527,-66.07915232132682,38.73469996384053,-75.06105709382656,55.414320718067685,-60.478056728584434,50.199146842494685,26.061732438912152,-84.59996014312055,-0.2989147639989101,69.8071008154703,17.571522534283957,-27.40003959047317,-28.016852242636404,-29.120803606300935,30.24459166736326,-13.964701351628122,98.82753021533959,-45.945459241247534,8.48724640083907,-3.334985027144749,-0.3634122003790984,-0.013655572916089978
25,30,f30o71,71,-349.89697470122223,2874.867765809743,-349.89697470122223,2874.867765809743,-349.89697470122223,2874.867765809743,-599.4501676925163,4184.710213338243,-599.450149609472,4184.710223054365,-4.683204293849668,32.6930486176136,-52.28403236691386,6.839465622323492,45.07448598528046,-49.030705061894736,-94.60888695715795,-55.98267442891262,-53.68371282241264,-67.44793159850806,55.29231849447584,-74.69698320818289,136.509014640951,-173.56176482339464,-96.27340449430791,107.69230051682973,-44.28430272193387,-124.95851503322301,-116.54062186265391,79.15377094331511,-77.60979288581161,54.665380270182396,-88.2444876673694,60.40414284543141,-70.31908570043602,52.960752025608556,14.876964609623316,-92.2187588493077,-11.433600972858045,70.72287938866174,17.273461311360133,-28.4300078363706,-27.38854347524413,-30.141695106079805,27.146803465583414,-14.3192793750348,95.35797082195516,-50.44848008333542,8.353572083451962,-3.7433659929363396,-0.4024021041463191,0.008733327007228842
26,30,f30o81,81,-646.0808026062657,1903.292768503863,-646.0808026062657,1903.292768503863,-646.0808026062657,1903.292768503863,-1017.0287518234409,2769.5538047648533,-1017.0287475939991,2769.553814278047,-7.945537090597075,21.637139174044794,-43.58937646859875,7.90983482442823,51.96103022722895,-47.85798920963569,-101.61316044203531,-49.72654281688515,-67.083863283946,-77.09015748247941,60.90478949900439,-101.14286166019616,142.55852189242552,-242.53494445712911,-96.94899804818208,154.84047626485787,-28.874410421302752,-160.87575983719358,-107.22648537213044,137.39534943829668,-70.84681870416418,69.59698705763253,-80.91620668427699,61.37315586738596,-63.94098924927464,56.89387854193709,13.31490712289435,-84.35055667769832,-9.532408083637002,64.82274350442053,17.85582664133674,-23.600391569746105,-28.465797171629422,-22.72631729787384,26.39153454022969,-11.889053171790291,93.55557011779749,-39.05185736465006,8.470576130682963,-3.5354960469497048,-0.4098100591243209,0.024530691012887317
27,40,f40o01,1,-1161.9870900590688,-791.3632584771188,-1161.9870900590688,-791.3632584771188,-1161.9870900590688,-791.3632584771188,-1749.701606566845,-1121.8005607759123,-1749.7016146245578,-1121.8005505936273,-13.669543864246162,-8.76406680154057,14.488330560129686,-34.14900594585731,-64.36860194892199,-27.476633311932467,90.0704725539676,-50.99048046618959,-86.47503661222271,55.95224099210509,-115.17646341576057,-51.370608749028534,-284.54258181497846,-109.79877263952908,181.9437177091318,78.80588623529209,187.7907504896119,-13.42342249720833,197.72318750140005,88.5468060283891,109.57860716453494,24.083397015317303,111.73935077802817,12.09421947065169,98.86707235993428,8.09264986782791,40.914655213981824,89.89018762681374,40.516627253739706,-60.0646506783178,4.923103212561763,33.37100575906291,-5.935603780230874,34.335439165465964,-9.290776715829622,30.183523063194407,-43.59580635018999,59.129924783342744,-4.567221616193682,4.7240026361490655,-0.07342996089698545,-0.03017037408142675
28,40,f40o11,11,-1318.4696701376179,-1223.4077096542167,-1318.4696701376179,-1223.4077096542167,-1318.4696701376179,-1223.4077096542167,-1991.1308296570533,-1735.0633298024868,-1991.1308359517136,-1735.0633189305595,-15.555709655860236,-13.555182179168906,17.386235659797183,-40.40903728181416,-59.49663378809778,-27.09022786451347,84.4537344014134,-50.062259019836425,-63.56719285835887,54.19520519185474,-100.48692675711546,-20.523287348649383,-241.46663897495625,-36.059653319330785,154.9279511028149,21.728587468206463,146.6611141922864,17.933496368160252,161.8835107860201,24.804118577114032,99.46418663751027,2.6771662012944875,101.21651796179039,8.863842809168471,83.74123544738552,6.687734740948817,35.75987862229778,67.10028055358578,27.488644512793265,-43.89778782529268,1.1879914722560025,22.061979459043254,-2.921718751077414,23.895960858580498,-6.98128809241191,24.05050019097998,-34.045535026213635,40.51382793148412,-3.263453980154558,3.1941741133222954,0.3481475839567131,0.0014409465341062402
29,40,f40o21,21,-1163.154973645293,-1195.6734876139071,-1163.154973645293,-1195.6734876139071,-1163.154973645293,-1195.6734876139071,-1767.8438724180144,-1699.7047119025144,-1767.8438853357318,-1699.7046986256553,-13.811280354173581,-13.278942958034765,14.43941297466521,-35.98024029005963,-43.68411130051368,-23.203898544013356,61.76094220526797,-45.0000500058582,-38.76601661757497,42.301666115904915,-74.04939008417118,2.7319332257553803,-173.47145463984222,19.49501363764605,109.2240696268294,-19.581518033584686,88.58482213705562,34.84259874452076,104.97308765426502,-34.77393838170731,66.55372160652038,-12.148412146765097,70.78413247951768,3.5364753295871854,57.64621451609937,1.41383952346379,26.78827240261587,40.93096321747468,21.04346214400543,-25.361719427631474,-0.7827574460308463,13.212752964148029,-0.519273564720411,14.976152137669803,-4.879042451119191,14.585244960893501,-20.560571043113796,20.90365592142448,-2.0929590175592714,1.940052675284794,0.5196696848826212,0.01503112568565581
30,40,f40o31,31,-972.107155601346,-730.4851696699695,-972.107155601346,-730.4851696699695,-972.107155601346,-730.4851696699695,-1487.5470492382922,-1042.1211622100536,-1487.5470589339216,-1042.1211527024625,-11.621461397912464,-8.14157150550476,6.454557030113131,-23.462683344961125,-24.655495944256963,-20.636414290171796,31.478332508040992,-40.82951876825603,-18.368146032126493,23.126409328570272,-39.766968466320904,14.488836452278262,-88.4804343059005,48.31918995562024,50.27752169557716,-41.479484217852914,24.841558090535745,39.76771453556963,36.11455012655092,-67.19935710233264,25.063830343346094,-16.85581863765843,29.957937246272035,0.9322362583185656,26.39461879188323,-0.18247836962714198,19.21239974246379,8.521223379681338,14.268238632163941,-2.478457817661629,-0.34097764402752345,0.2574582825321539,0.5887441119001904,-0.8423024355739054,1.8858142358186147,-1.3096288224362689,3.558880468016147,-7.2806296894803415,0.250202373129915,0.23827793984501427,0.4536977371486938,0.010645844650010394
31,40,f40o41,41,-895.3347730807092,-0.005666237858956304,-895.3347730807092,-0.005666237858956304,-895.3347730807092,-0.005666237858956304,-1373.6710062028635,-2.2481325740097304,-1373.6710133943013,-2.248123189498291,-10.73180479214022,-0.0175634624342106,-5.179199531583964,-7.953602976740809,-3.227519494175145,-20.045727439019913,-4.733773389717264,-36.64797899598614,-6.3220304247776795,-1.895075413753049,-0.969711988634759,12.980142303281383,5.532815276581982,44.844268030101425,-13.309222869233361,-41.40008650438161,-29.873791090874107,26.959422600706326,-32.0526331265743,-70.39729401712239,-16.50150056219879,-15.685998648587802,-14.106548811386963,5.070206871079381,-7.86796767521645,5.560599355670786,12.167428371380943,-22.99924163945549,4.955510361146461,20.8859199913478,3.249588694472194,-10.220299127153368,-4.7001723287730846,-11.617348496510084,9.84470328146888,-7.30277128842782,31.49996196444228,-19.975738531051494,2.2974405024946174,-0.3987116891338776,0.3799198587214287,0.006220872656691335
32,40,f40o51,51,-978.0310221273267,727.3111153060782,-978.0310221273267,727.3111153060782,-978.0310221273267,727.3111153060782,-1494.7678033744664,1034.4140191808503,-1494.7678041389192,1034.4140315459936,-11.677873469843558,8.081359621443324,-18.898801099410598,6.801569930806852,18.920260569819362,-22.277159272957412,-43.0078989951208,-34.74355282000387,-3.2836191711277594,-28.682727085798184,33.80120577995276,-0.45578258872880295,89.44960740777788,9.925813022115532,-68.81229523675995,-21.136834606010094,-69.065975438407,-1.2012354406425823,-87.76850695003942,-50.5339163519467,-50.69514722671889,-7.446430518553867,-52.52237827564929,9.677274566990315,-42.2097160054908,12.351929294063336,2.6135407937119695,-51.03979156355142,-8.89135455554409,41.40818567489729,4.719917102282928,-21.34058369225559,-10.540254871724184,-23.954739224311698,16.266170383912183,-14.327115645120777,59.251899566877306,-42.44376977571813,4.823349089235468,-2.0050288609537694,-0.16334175054253944,-0.023004295788330124
33,40,f40o61,61,-1171.019593794131,1190.5480963912014,-1171.019593794131,1190.5480963912014,-1171.019593794131,1190.5480963912014,-1778.0907008672436,1691.2327305997194,-1778.0906905397353,1691.232743969568,-13.8913335198508,13.212755812257361,-32.4417765679817,18.337019664312983,39.89913437436209,-27.43354749749178,-77.970734248576,-35.81183377100417,-9.169408330813699,-54.43078408939548,60.74486226070687,-24.651537058244337,152.31251176980535,-52.091904751415676,-110.17303670952316,17.08051130674125,-88.98721309305368,-44.114123633643715,-126.26061979144824,-8.289326940609216,-75.58770234820413,9.394401987703134,-79.3688975717928,17.617733494792006,-66.20680692462575,19.479802997887017,-3.5993144486154214,-71.31747862192852,-21.025471716330276,54.739170290473666,5.659799023589594,-28.605348600476937,-13.241488790927736,-31.828938063274286,18.9379620148022,-18.183884825528207,74.93338956999484,-63.565552546895226,6.389024969548949,-3.9033705738284064,-0.2809785837139907,-0.015162915362715735
34,40,f40o71,71,-1327.8152958444116,1220.3338372501853,-1327.8152958444116,1220.3338372501853,-1327.8152958444116,1220.3338372501853,-2005.365165618284,1729.3515621650533,-2005.3651556259094,1729.3515746147505,-15.666915278339635,13.510559176670045,-41.7455553048703,24.68631439252718,57.44424295656545,-33.57473627732665,-104.01671390786693,-37.5105351264019,-23.886571166511803,-75.49041280463284,78.41805851438623,-56.65621311951095,189.0591678220283,-132.1694366928903,-133.9532391424121,69.4193976929784,-85.57681889077396,-97.23855920023,-139.85586385497368,53.83349394741275,-89.18810520828205,28.20606222471629,-95.24355763638849,25.884102329149822,-80.04301109269316,22.301568797671173,-16.719217111232915,-80.6794556326831,-32.960769755041895,57.21777210243633,7.482066995550173,-29.43399301937421,-13.384892546107249,-34.44889627976851,15.916712314755966,-17.230223169560322,56.13519336285282,-62.59366553663764,5.136243393525059,-3.8575922138461984,-0.36871870262806106,-0.03353572778036009
35,40,f40o81,81,-1166.7761008540588,788.4340525320283,-1166.7761008540588,788.4340525320283,-1166.7761008540588,788.4340525320283,-1758.7984464952176,1114.5361293245169,-1758.7984461273447,1114.5361334161184,-13.740612860375192,8.707313542310908,-38.81761101191009,22.466402648020214,66.72241934092615,-36.80875506406226,-115.52251895032086,-37.142848623316105,-44.059415167382554,-88.73542856536518,83.31251502248344,-90.78516456825827,191.32133287660585,-220.47513079563512,-133.00653625132207,128.64256298566283,-62.655552468807535,-146.4341146798734,-127.27588583398153,125.99087869676362,-80.8800893441829,46.149455482587335,-86.90613600191296,31.515396828512674,-72.42221851386067,28.84034686866285,-17.154332680760234,-71.808844251183,-31.087694534389563,52.10319913687729,8.741285424910043,-23.738139912797607,-17.40250154604116,-25.161274053884824,16.014300011748755,-11.656051045118527,50.29715612697515,-46.271192796166574,4.5587171821888886,-3.0056448601958152,-0.3778630181117821,-0.038389653356367494
36,50,f50o01,1,-1209.370501346006,-264.83098308345075,-1209.370501346006,-264.83098308345075,-1209.370501346006,-264.83098308345075,-1790.6146326659875,-360.1378957927377,-1790.614636687181,-360.13788826551934,-13.989176849112255,-2.813577252088635,29.017035714451843,-32.48061986664125,-77.40906243607964,-14.06596788723315,116.86721263015981,-39.78145853745274,-73.50769722012679,76.65319991653465,-125.25796662599453,-36.936883201776304,-309.8059086762542,-80.1497954742259,200.62034732452165,51.047496447402395,197.38179083146792,9.693825318706509,212.69846553149395,79.94675102336755,113.0853839833248,6.502273120637072,110.23074567241738,-5.571146327021763,95.65253212797859,-8.912548394659312,23.242698054515525,94.38469527526624,28.863188873448085,-64.74405304606454,-0.3523871404197595,34.155750527824104,-0.09586695925446391,37.12816173776129,-14.817654148036807,30.59190010942072,-50.85229984993847,58.61193449946639,-5.495646968778715,4.382055034608955,0.25591581577461014,-0.003918012608921508
37,50,f50o11,11,-1442.1922738466806,-417.660925794554,-1442.1922738466806,-417.660925794554,-1442.1922738466806,-417.660925794554,-2129.488083171191,-569.0985070022451,-2129.4880826924255,-569.0984923635515,-16.636625646031984,-4.4460819716091455,34.668455031988586,-35.682658326309735,-70.03401796330284,-10.349002713737688,109.14335847303849,-32.817560003692435,-42.32854295219868,75.21181318006661,-107.9732491916175,2.8609658430100464,-256.9431321510945,15.369415173497236,167.40145017172787,-18.826840267924748,143.48278824343876,53.10728942187415,169.13692455484488,0.752470272775504,100.89322441268276,-18.43025930253893,98.08801036432935,-13.623654435846165,78.41891185501761,-14.18323836429969,13.467814046317406,70.7648707838108,15.435795635565764,-51.65113068188472,-6.175595880765358,23.55145991952578,6.699708184466316,25.126157386371638,-14.967875344399113,22.281488301688764,-46.89761694680056,37.32148767797637,-4.243355881490171,3.097979513782991,0.3764387809155218,0.0043485273162094116
38,50,f50o21,21,-1432.177476045003,-410.18114573495626,-1432.177476045003,-410.18114573495626,-1432.177476045003,-410.18114573495626,-2115.140419751005,-562.7360479296864,-2115.140423344852,-562.7360320399945,-16.524534557380438,-4.396375250332634,32.06458565455231,-27.19507144893858,-50.841764500735366,-4.004512931020088,82.25714963100144,-22.402557123549503,-10.082428387073326,60.95591038606632,-76.72492076160036,32.42720529127174,-175.67110790726815,85.59702320224646,113.6606296240931,-67.96890415451468,73.66721515678465,77.25416416273013,107.6068771922302,-68.62704247206713,65.71129157274521,-35.452036992378545,64.17723265916165,-25.191580724609416,50.117788998399476,-26.43160880714009,-3.7734856402197874,45.948422960757014,2.4405214759137133,-33.80382003816751,-10.78275244459017,13.56493692976201,12.999620165647743,14.823841448020929,-15.351867337796909,10.7324101969852,-45.25364646616801,16.205963361690113,-3.888535738476719,1.4170239147802155,0.4906779856241668,0.013152608485257922
39,50,f50o31,31,-1381.608192186331,-253.01134811614335,-1381.608192186331,-253.01134811614335,-1381.608192186331,-253.01134811614335,-2041.2762204916085,-350.5435762666611,-2041.2762220950488,-350.54356445549485,-15.94747048511103,-2.738621597332074,23.472074591809616,-11.330712187208992,-28.270030623461967,-0.020774733258010904,47.13624609033597,-13.82811097475113,15.356586982247952,37.97023889397972,-36.932597853494954,47.53649628728276,-78.25580267016643,121.95903518125934,46.466632528361224,-93.01840196461679,2.6749255853917018,82.27794561964792,34.81175609415168,-103.7504710994535,23.615113830596574,-42.22692346881768,25.601625629212077,-33.075675313896525,20.842869185330876,-30.863986247223608,-17.261078543764,18.82491503185805,-10.157624757455471,-15.339760848298386,-14.938933684758084,0.8400908473645651,20.18690571271819,0.1179526792362936,-12.33797083143078,-6.330335006698553,-35.612903208142974,-10.08372656466943,-2.8592245235259734,-0.7119891056117722,0.4607001703124131,0.011097960524395043
40,50,f50o41,41,-1358.326157686228,-2.597889497986104,-1358.326157686228,-2.597889497986104,-1358.326157686228,-2.597889497986104,-2006.2867647728683,-5.950976465434364,-2006.2867687659152,-5.950968916564416,-15.67411538098514,-0.04649194467623034,10.765990870916017,6.294208702266957,-2.7993010219254417,1.4177222411785522,4.154712254612938,-6.161482979981946,29.962194094763014,7.434676854608074,8.66421168614036,46.057932648145325,29.923705148482657,119.66536759637306,-26.67073114751427,-92.47522952378876,-59.728243812370344,68.60861732963136,-40.663321408049256,-104.59141379440365,-19.34365526693319,-41.85705435710052,-15.200666311543912,-31.385140981797935,-8.752782137807166,-24.912881613694097,-20.695709914373346,-6.249734290678788,-14.78889624539549,1.7226926689049593,-10.830611759966867,-6.9439991501477065,12.074351856298241,-5.970334580507662,-5.533174712833874,-8.775214238652131,-14.08076542265814,-17.9053640186571,-1.2578436291937085,-0.5143532813127781,0.48246795520958474,0.012795563864886748
41,50,f50o51,51,-1383.8577012896112,241.95143080708044,-1383.8577012896112,241.95143080708044,-1383.8577012896112,241.95143080708044,-2043.042449840302,331.93985514293786,-2043.0424579027274,331.939865335314,-15.96126920237415,2.593280197924494,-4.624131239993074,22.178841872836582,23.397729853825098,-1.1944045082001313,-41.26449588048685,-3.7898684806442917,33.46247722552832,-25.659859389122655,49.58748750093976,29.70102691841744,126.47459898447421,79.50235840203983,-90.29099257078062,-69.09123369836986,-101.66603195352056,37.20660757312358,-98.40759652975647,-81.81625861595977,-54.78713597216646,-33.766375079437935,-52.3925684319853,-26.61927571379774,-42.73331796983278,-17.17035645217421,-27.638594479230626,-34.594961884955445,-27.040779412911654,22.216333132326824,-8.30802314936708,-18.300222322403073,4.807507553646622,-19.38754805761924,2.352184126758812,-14.091188077867582,13.07993927161893,-42.12570252188763,1.1549763372702178,-1.9765911435121286,0.1554414629733138,-0.007304241855092933
42,50,f50o61,61,-1437.4076244364994,399.9132962553324,-1437.4076244364994,399.9132962553324,-1437.4076244364994,399.9132962553324,-2120.7855027374267,547.0379130773144,-2120.7855006502377,547.0379186323383,-16.568636723833855,4.273733739306545,-20.733303534806875,34.27633510056969,48.47210509078352,-7.782735503238348,-83.52236692588284,-7.58533909520532,26.12509746736207,-57.60345333865796,81.3077764402041,0.2703753188792365,199.0597880243028,5.290161109382998,-139.18188317839272,-25.184050240268746,-124.74490777293687,-12.94575727603296,-142.11601488062496,-34.79595241378786,-82.31062896320269,-16.355346871125267,-79.25166465263568,-17.444290693145504,-66.63350162185665,-10.826550502487262,-32.73869897828773,-53.78605454664489,-37.714683754505494,35.846494004943075,-6.111276719049109,-26.51759920385046,1.599686306395061,-29.063744422945152,5.107904257281712,-20.069391131921062,27.391673494190492,-61.57857001549107,2.6300765025349913,-3.517249729302991,-0.12169720390935185,-0.019634359699588672
43,50,f50o71,71,-1443.4760196464406,409.05555464822584,-1443.4760196464406,409.05555464822584,-1443.4760196464406,409.05555464822584,-2130.2128000003813,555.7822323784759,-2130.21279354692,555.7822441906495,-16.64228744958606,4.342048782734723,-34.08438797327287,40.74772359236019,69.89013592895861,-16.652175540801785,-115.59208455776857,-14.219467996235885,7.8026419474156485,-83.89835182345074,101.70084126306111,-38.709405276469816,240.77610052618803,-91.76386786431524,-168.25469933928676,35.07421419848871,-123.5570426683024,-71.15074964701233,-158.7245302045016,33.61504614952291,-97.35898603739358,5.1357033271195425,-96.00789177766437,-6.095910868050521,-82.80788720952076,-6.361125008328024,-44.07058535798309,-64.42205563028044,-49.10546188218688,38.64706082593785,-2.9516514039425674,-27.104346805563978,-1.5169177249088481,-33.95681796060133,6.576952287192115,-19.474198518002456,15.66815577276609,-63.58783733660306,1.783105443231158,-3.9635795544919454,-0.39133855563655057,-0.053485823086868875
44,50,f50o81,81,-1210.5107797634273,260.476162970581,-1210.5107797634273,260.476162970581,-1210.5107797634273,260.476162970581,-1792.732809577718,351.5399113963834,-1792.7328061515543,351.5399165472729,-14.005725048058997,2.746405598018828,-36.27914961397442,36.79816111019319,81.96133158350261,-24.35362911941843,-132.09604201663464,-20.30736017177623,-19.25716808409099,-100.75470801580701,105.1542565263026,-79.68752942040271,238.21235044500202,-195.86149058235094,-165.96547217009052,103.23675275655631,-96.35920517426369,-128.19092461782674,-144.9372263545855,115.1098087462595,-88.61580620687259,27.09485688515035,-88.66886409929354,5.274601101189191,-76.89232316040595,3.6932911152965477,-41.624638439201924,-57.57685513714041,-46.54147881095208,34.44380949329057,-0.4398192229873954,-20.87016947407505,-6.2300206818543415,-24.490889130846835,5.658981792235425,-12.073403593511776,3.0536060867368806,-51.54049152278322,0.35104765238805924,-3.247313407568574,-0.336546578957588,-0.05765240448713304
45,60,f60o01,1,-1112.7107627892524,-77.76359493054076,-1112.7107627892524,-77.76359493054076,-1112.7107627892524,-77.76359493054076,-1628.6943826897373,-100.89772052738998,-1628.6943835261327,-100.8977117827091,-12.724174871291034,-0.7882633733136226,44.866528355025274,-32.80841131039452,-91.56453648106678,1.3407467093139194,145.95248576398987,-28.681515994841554,-60.26421843092504,97.95435274714396,-134.81525365204752,-22.690999260726908,-334.2182311004831,-49.87549124458249,217.81274541439996,27.717605304814718,202.3127539456507,32.594521908996335,220.4238765810315,73.31082343567536,113.77540269314399,-3.7337549264626984,106.50713575650248,-16.060708205445664,89.06199040895855,-20.9850464996343,14.002347212009917,94.07690308991288,22.249471079756074,-66.48594707111347,-3.1191996139226434,32.96960319029829,5.501199362299328,36.96108354566699,-18.72588548364189,29.47904335761999,-58.12263263621579,49.84612109790947,-6.133523661898869,3.260659175109664,0.4211555149158294,0.008268635327351248
46,60,f60o11,11,-1286.9657043961324,-123.19633381647475,-1286.9657043961324,-123.19633381647475,-1286.9657043961324,-123.19633381647475,-1872.8781743718025,-159.78709908244744,-1872.878172018382,-159.78709172544828,-14.63186071889749,-1.248336654117097,52.066841311121316,-33.50089769740174,-81.44079930988165,8.7719624325647,136.9390520930727,-14.616326372310262,-20.32919209580399,97.16930825726558,-114.89045766243582,26.251954721429698,-269.3210922025861,64.85766075305037,178.73264033914072,-54.41254572931259,138.68152409130377,85.2567306194458,172.15983977610776,-18.96386788621732,101.35943382491111,-33.1719360560348,94.52301216959958,-29.820175630648052,73.22993579522077,-31.293965142992143,-2.3560630391954906,73.89071274507867,4.47068731298413,-57.03891428483721,-11.45392683134091,24.334709134347595,15.517143299457478,25.05834423037101,-20.651069986147736,19.49082421303611,-54.65073832348551,30.960980866074472,-4.78648188656066,2.2910473535316283,0.28290019917503756,-0.001736392086029408
47,60,f60o21,21,-1302.2342467021963,-120.8064930970737,-1302.2342467021963,-120.8064930970737,-1302.2342467021963,-120.8064930970737,-1893.7064945233174,-157.61488612565108,-1893.706498738985,-157.61487697867435,-14.794582021397465,-1.2313662264113203,49.31536306667184,-21.071377958207584,-58.85813391253867,17.832457156186518,106.36248160701865,1.9358511635287703,19.934709520670697,80.8122181178526,-78.92969889584951,62.3425711598164,-175.89707899938577,148.84351117629373,118.23284453604894,-109.05691574406904,62.450884768848944,112.23389065876039,110.08190184654886,-94.5317176910423,65.98129834261763,-53.51991747695527,60.65743252568702,-47.10039698881412,45.93130974398821,-47.47570625495896,-27.58775566069693,52.92993432168855,-14.57340426778879,-41.16241656073371,-19.27225266387305,13.85460276102212,28.46903985909628,15.266139883894846,-24.960538487319717,5.4008554695007644,-67.48826645599621,5.570345278606156,-5.7472058780614175,-0.06358031957872488,0.4908278691510496,0.01319529804951562
